name,playtimes,retention_rate1,retention_rate2,retention_rate3,retention_rate4
庆余年【全三季精品有声剧】张若昀主演同名影视原著,824315117,0.5999800052971179,0.516915758870351,0.6233998251141075,0.5575709925523582
庆余年(全三部合集，同名电视剧原著小说),821521667,0.46742204187839975,0.35395221847436725,0.3060693076460298,0.2875522766472877
我有一剑丨《一剑独尊》作者青鸾峰上口碑新作丨有声的紫襟领衔多人有声剧,806188283,0.7095522019330088,0.6221896513903827,0.5571655313077326,0.4632213680258581
无敌天下,786826840,0.5709406895442558,0.5003854694572741,0.4135667289119573,0.3791389956314261
《麻衣神算子》紫襟故事,785517778,0.5280647012572491,0.4212430746960045,0.3560534197868863,0.30757880773440704
你都1000级了，外面最高30级丨爆笑玄幻丨紫襟领衔多人有声剧,768018080,0.6436882452063967,0.570525405148479,0.5126914968925812,0.4588040899065508
【新民间剧场】我的老千江湖|完结版|老千生涯作者新作|有声的紫襟,759793264,0.7340897534234466,0.6298245440523379,0.2698364176618712,0.21516804746538576
异世邪君 热血逆袭爆笑爽文,758118683,0.7136597426717832,0.6463684897013962,0.5983789371806242,0.5460064373939015
《剑来》下 · 烽火戏诸侯&大斌,754398765,0.7702957184497162,0.7189016523068886,0.6272200923930127,0.6408723385541001
【我滴神呀】老弟，作妖呢|牛大宝爆笑演播|都市搞笑故事|低调的666|位列阴班,738968400,0.5020000639187819,0.3444866191541446,0.2898121871422924,0.23681754445185138
我的治愈系游戏 | 悬疑霸榜神作 | 紫襟多人剧,729927887,0.6384471614573871,0.5435019220495709,0.45409578371829123,0.3935483044287835
护花狂龙（慢更版）,709514250,0.6914412265501967,0.6202010076963796,0.582400270804049,0.5525906469095857
龙王殿|萧阳叶云舒都市多人有声剧,708971503,0.5630090373549369,0.34164631361962877,0.28934085646580304,0.26021602550882467
斗罗大陆3：龙王传说|玄幻多人有声剧,708402934,0.8371266002439166,0.4467340480644193,0.42741800147911835,0.4221207847435539
余罪：我的刑侦笔记（张一山主演网剧原著，多人有声剧）,705799320,0.7471371869147572,0.6303152880716979,0.5714591147408837,0.5392817429383934
偷香高手丨头陀渊工作室丨搞笑多人有声剧,684641416,0.5575453016889803,0.435664016361434,0.36380921555755047,0.3243509856189775
凡人修仙传（下）｜同名动漫原著，桑梓演播,666563379,0.7532331724785016,0.6559350122954537,0.6157564386217224,0.5711879232141417
斗罗大陆4终极斗罗|唐家三少玄幻经典 | VIP免费有声小说,665974752,0.735469899291186,0.6216554682512182,0.6219676564935688,0.599256280820221
捡个杀手做老婆丨免费版,658635069,0.6754361771965139,0.5456611566421563,0.41721730793067613,0.3465137941224203
斗罗大陆2：绝世唐门|双播精品| VIP免费有声小说,656487445,0.7347814687080858,0.653809437365191,0.6649040195422292,0.6117220863996136
武炼巅峰（多人有声剧丨VIP免费）,649458137,1.0021369037281505,1.007063874329212,1.0564202848021684,1.0924009874046585
头狼丨头陀渊工作室丨都市热血爽文丨多人有声剧,643697584,0.5371481394066373,0.4433928537417862,0.3882250594293872,0.3494499052736016
贞观憨婿|搞笑沙雕&爆笑大唐|VIP免费有声小说,625994195,0.7061897584386592,0.6144571860052747,0.5527350169209349,0.510495012138822
猎罪者（会员畅听）有声的紫襟,614898430,0.673806107431159,0.7349641926563525,0.8073013942424815,0.8390883696142541
诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,614414253,0.5696225522467887,0.4839852873361732,0.46696588657942517,0.44149826416728005
太荒吞天诀丨热血玄幻丨紫襟领衔有声剧,601163552,0.6011755856591213,0.4392150589843586,0.36160931738296587,0.319564629514521
不让江山 ｜大斌｜搞笑热梗&热血江湖多人有声剧,600297489,0.6482537760496713,0.49052377179248796,0.4169928156921674,0.36223773368539813
史上第一混乱 重制版,594610781,0.7073478552446774,0.5929582972716438,0.39796278450077127,0.09336762232250832
超级黄金手（上）五亿人次点击量,593107465,0.6979465034062726,0.5875463549438693,0.5242460250217308,0.45939737594403457
天命赊刀人 | 道门神算（有声的紫襟）| 阴阳屠刀,575863993,0.24886280378201425,0.11143442229538111,0.0965171372915095,0.08653852424089162
阴阳先生(白小生播讲),572080300,0.42188993754258713,0.3282634595167522,0.27587551198903004,0.24488261428424601
最后一个赶尸人（免费双播精品）,568773771,0.5179100081631156,0.4081188283978032,0.3591880025568296,0.3294026373762018
轮回乐园｜全网人气最高的无限流,568772797,0.5180795707243263,0.45183576403401954,0.415938108196127,0.3857971612190127
大王饶命（刺儿版）,565462781,0.840556425532303,0.6699739567512426,0.6663773995126023,0.6404482227181506
大王饶命丨都市异能霸榜神作丨紫襟剧社制作|鸡汤大魔王,564816428,0.7056629146003062,0.7047428189886057,0.6672200453802108,0.6069352921776696
吞噬星空丨边江&刘思岑主役有声剧丨我吃西红柿著丨边江工作室制作丨徐宇隆演播,557106296,1.091550333999772,1.8451801994427857,1.591807781514338,1.35615387281355
完美世界【头陀渊&小桃红】遮天前传（热播动漫同名原著）,552534879,0.7740908829556747,0.16781602346493274,0.14702374878490126,0.13924181920463374
重生之都市狂仙（VIP免费）,552222490,0.6440605744352075,0.5445148287703383,0.42593035730251844,0.3822791330818756
【燃番啦】这游戏也太真实了丨爆笑废土霸榜神作丨紫襟剧社制作,550758166,0.645906460454376,0.5758097609480779,0.5344196445717051,0.48975319955830077
我真没想重生啊丨多人有声剧｜一种侃侃｜VIP,550334414,0.5752224314850396,0.46578128626352855,0.4163543849434275,0.3825103314952951
三体（全本无删减）| 有声小说，刘慈欣作品，王明军演播，深度还原三体原著,548581743,0.5416793236163128,0.4341489445217314,0.05466619518939259,0.0
我有一座冒险屋（精编完整版）,546561528,0.5798084320726664,0.5158176043531596,0.4739946543677133,0.4419326264333827
第一赘婿（都市异能精品双人剧|全勇、竹嘻播）,541042083,0.6782703786825575,0.3697190987452271,0.32438308999397103,0.27921137194829165
风水有术（铁锁玄学作品，丸子播讲）,540795666,0.9393420322103649,0.9563981085001815,1.0012196797703654,1.0465940372982203
